"ano","codigo_municipio","nome_municipio","cor_raca_branca","cor_raca_preta","cor_raca_amarela","cor_raca_parda","cor_raca_indigena","cor_raca_ignorada","tipo_gravidez_unica","tipo_gravidez_dupla","tipo_gravidez_tripla_ou_mais","tipo_gravidez__ignorada","gestacao_menos_de_22_semanas","gestacao_22_a_27_semanas","gestacao_28_a_31_semanas","gestacao_32_a_36_semanas","gestacao_37_a_41_semanas","gestacao_42_semanas_ou_mais","gestacao_ignorada","peso_menos_500g","peso_500_a_999g","peso_1000_a_1499g","peso_1500_a_2499g","peso_2500_a_2999g","peso_3000_a_3999g","peso_4000g_ou_mais","peso_ignorado","anomalia_presente","anomalia_nao_presente","anomalia_ignorada","sexo_masculino","sexo_feminino","sexo_ignorado","tipo_de_parto_vaginal","tipo_de_parto_cesariano","tipo_de_parto_ignorado","idade_mae_menos_10_anos","idade_mae_10_a_14_anos","idade_mae_15_a_19_anos","idade_mae_20_a_24_anos","idade_mae_25_a_29_anos","idade_mae_30_a_34_anos","idade_mae_35_a_39_anos","idade_mae_40_a_44_anos","idade_mae_45_a_49_anos","idade_mae_50_a_54_anos","idade_mae_55_a_59_anos","idade_mae_60_a_64_anos","idade_mae_65_a_69_anos","idade_mae_ignorada","mae_sem_escolaridade","tempo_de_estudo_mae_1_a_3_anos","tempo_de_estudo_mae_4_a_7_anos","tempo_de_estudo_mae_8_a_11_anos","tempo_de_estudo_mae_mais_de_12_anos","tempo_de_estudo_mae_ignorado","estado_civil_mae_solteira","estado_civil_mae_casada","estado_civil_mae_viuva","estado_civil_mae_separada_judicialmente","estado_civil_mae_uniao_consensual","estado_civil_mae_ignorado"
"2019","240740",MARTINS,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2019","240770",MONTANHAS,2,0,0,4,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,2,1,2,1,0,0,5,1,3,3,0,6,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,3,0,0,0,2,1
"2019","240780",MONTE ALEGRE,0,1,0,1,0,1,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,3,0,1,2,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
"2019","240800",MOSSORO,2144,242,87,4861,12,70,7281,130,0,5,2,38,100,1124,5909,231,12,10,29,78,612,1677,4659,351,0,29,7362,25,3867,3549,0,1563,5851,2,0,62,1119,1836,1721,1602,869,198,8,0,0,1,0,0,16,123,1459,4299,1495,24,4322,2381,26,89,567,31
"2019","240810",NATAL,5075,467,43,11055,9,128,16315,421,24,17,23,166,287,2336,13316,414,235,36,154,219,1614,3642,10132,980,0,194,16247,336,8647,8119,11,6089,10674,14,0,122,1913,3537,3849,4087,2600,636,31,1,1,0,0,0,59,399,3497,8401,4371,50,7648,5735,26,178,3105,85
"2019","240820",NISIA FLORESTA,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2019","240830",NOVA CRUZ,16,2,0,19,0,11,45,1,1,1,0,0,2,9,29,1,7,0,0,0,6,13,25,4,0,1,44,3,28,20,0,48,0,0,0,0,14,10,15,6,2,1,0,0,0,0,0,0,3,4,15,11,1,14,18,10,0,0,8,12
"2019","240870",PARAU,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2019","240890",PARELHAS,249,3,0,73,0,1,324,2,0,0,1,0,2,25,269,28,1,0,0,1,9,54,232,30,0,3,323,0,165,161,0,185,141,0,0,3,50,68,64,87,41,11,2,0,0,0,0,0,1,2,22,240,60,1,207,112,1,2,4,0
"2019","240895",RIO DO FOGO,0,1,0,5,0,0,6,0,0,0,0,1,0,2,3,0,0,0,1,0,1,1,3,0,0,0,6,0,3,3,0,6,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,1,0,3,2,0,0,3,0,0,0,2,1
"2019","240910",PASSA E FICA,6,6,0,17,0,3,32,0,0,0,0,0,0,3,28,1,0,0,0,0,4,5,18,5,0,0,32,0,12,20,0,7,25,0,0,0,0,8,10,9,5,0,0,0,0,0,0,0,2,3,6,19,2,0,12,12,0,0,8,0
"2019","240920",PASSAGEM,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2019","240930",PATU,16,2,0,49,0,6,73,0,0,0,0,0,0,2,66,5,0,0,0,0,0,14,53,6,0,0,54,19,33,40,0,2,71,0,0,2,11,26,13,13,6,2,0,0,0,0,0,0,1,10,24,29,9,0,33,11,0,0,24,5
"2019","240940",PAU DOS FERROS,872,43,4,975,0,35,1894,32,0,3,1,8,7,137,1738,28,10,2,12,1,61,475,1302,76,0,2,1926,1,986,943,0,339,1565,25,0,19,326,508,451,379,198,47,1,0,0,0,0,0,4,41,369,1228,260,27,330,570,2,10,992,25
"2019","240950",PEDRA GRANDE,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"2019","240970",PEDRO AVELINO,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"2019","240980",PEDRO VELHO,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
"2019","240990",PENDENCIAS,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2019","241000",PILOES,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2019","241010",POCO BRANCO,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2019","241020",PORTALEGRE,3,1,0,8,0,0,12,0,0,0,0,0,0,1,11,0,0,0,0,0,0,3,7,2,0,0,11,1,7,5,0,1,11,0,0,0,2,5,2,2,1,0,0,0,0,0,0,0,0,2,4,5,1,0,9,2,0,0,1,0
"2019","241040",PUREZA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2019","241060",RAFAEL GODEIRO,1,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
"2019","241120",SANTA CRUZ,708,67,6,2004,0,6,2753,38,0,0,1,7,15,317,2361,85,5,4,2,7,206,582,1809,181,0,31,2490,270,1448,1342,1,1482,1309,0,0,24,517,768,670,499,249,63,1,0,0,0,0,0,9,164,770,1586,241,21,835,570,4,9,1365,8
"2019","241140",SANTANA DO MATOS,0,0,0,11,0,1,12,0,0,0,0,0,0,3,8,1,0,0,0,0,1,0,9,2,0,0,10,2,6,6,0,12,0,0,0,0,2,3,3,4,0,0,0,0,0,0,0,0,1,1,5,5,0,0,5,3,0,0,3,1
"2019","241142",SANTANA DO SERIDO,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2019","241150",SANTO ANTONIO,99,3,0,200,0,17,313,4,0,2,0,2,1,13,282,12,9,0,1,1,6,56,231,24,0,1,266,52,183,136,0,38,279,2,0,2,21,54,87,97,47,11,0,0,0,0,0,0,3,19,87,166,36,8,184,104,1,4,19,7
"2019","241160",SAO BENTO DO NORTE,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0
"2019","241170",SAO BENTO DO TRAIRI,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"2019","241200",SAO GONCALO DO AMARANTE,17,1,0,736,0,7,758,2,1,0,2,4,5,36,533,35,146,2,1,1,17,131,540,69,0,0,761,0,383,378,0,417,343,1,0,6,123,178,165,181,80,27,1,0,0,0,0,0,2,12,177,512,52,6,109,172,3,2,472,3
"2019","241220",SAO JOSE DE MIPIBU,559,77,4,2747,3,1,3378,12,0,1,1,1,3,34,3324,21,7,0,2,2,91,668,2409,219,0,40,3351,0,1705,1684,2,1911,1480,0,0,50,713,991,751,550,274,55,7,0,0,0,0,0,17,159,1082,1958,174,1,2159,639,5,13,574,1
"2019","241230",SAO JOSE DO CAMPESTRE,0,0,0,5,0,0,5,0,0,0,0,0,1,1,3,0,0,0,0,0,0,3,2,0,0,0,5,0,0,5,0,5,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,3,0
"2019","241240",SAO JOSE DO SERIDO,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2019","241250",SAO MIGUEL,13,0,0,14,0,5,32,0,0,0,0,0,1,2,27,1,1,3,0,0,1,9,18,1,0,0,13,19,16,16,0,2,30,0,0,0,6,6,11,4,5,0,0,0,0,0,0,0,0,0,10,18,4,0,11,14,0,2,1,4
"2019","241255",SAO MIGUEL DO GOSTOSO,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
"2019","241260",SAO PAULO DO POTENGI,1,0,0,3,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,4,0,2,2,0,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3,0,0,0,1,0
"2019","241270",SAO PEDRO,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2019","241280",SAO RAFAEL,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0
"2019","241290",SAO TOME,1,0,0,4,0,0,5,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,3,1,0,0,5,0,0,5,0,5,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,1,2,0,1,2,3,0,0,0,0
"2019","241300",SAO VICENTE,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"2019","241310",SENADOR ELOI DE SOUZA,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
"2019","241320",SENADOR GEORGINO AVELINO,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,3,0,2,1,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0
"2019","241330",SERRA DE SAO BENTO,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"2019","241350",SERRINHA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2019","241390",TAIPU,0,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
"2019","241400",TANGARA,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0
"2019","241410",TENENTE ANANIAS,97,1,0,93,0,7,191,3,0,4,0,0,0,7,186,5,0,0,0,1,6,54,130,7,0,0,197,1,110,88,0,7,190,1,0,1,32,63,45,34,19,3,1,0,0,0,0,0,3,4,55,127,9,0,150,45,0,0,0,3
"2019","241415",TENENTE LAURENTINO CRUZ,1,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
"2019","241420",TIBAU DO SUL,3,0,0,3,0,1,7,0,0,0,0,0,0,0,5,2,0,0,0,0,0,2,5,0,0,0,7,0,3,4,0,7,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,0,0,3,2,0,2,0,3,0,0,0,4,0
"2019","241440",TOUROS,2,4,0,24,0,1,31,0,0,0,0,0,1,5,21,4,0,0,0,0,0,10,18,3,0,0,31,0,14,17,0,31,0,0,0,0,3,13,5,7,3,0,0,0,0,0,0,0,0,3,10,16,2,0,7,3,0,0,21,0
"2019","241445",TRIUNFO POTIGUAR,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
"2019","241460",UPANEMA,1,0,0,2,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,2,1,2,1,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0
"2019","241470",VARZEA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2019","241480",VERA CRUZ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2019","241500",VILA FLOR,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"2019","250010",AGUA BRANCA,1,1,0,20,0,1,23,0,0,0,0,0,0,3,19,1,0,0,0,0,1,3,18,1,0,0,23,0,9,14,0,23,0,0,0,0,4,6,6,5,1,1,0,0,0,0,0,0,1,2,10,9,1,0,4,7,1,2,6,3
"2019","250030",ALAGOA GRANDE,16,5,1,163,0,17,199,3,0,0,0,0,0,6,186,9,1,0,0,0,8,23,150,21,0,1,132,69,105,97,0,83,119,0,0,3,35,55,41,40,26,2,0,0,0,0,0,0,3,18,65,100,13,3,142,40,0,2,9,9
"2019","250040",ALAGOA NOVA,2,0,0,14,0,1,17,0,0,0,0,0,2,2,10,0,3,1,0,0,0,4,11,1,0,0,16,1,5,12,0,17,0,0,0,0,4,7,2,2,2,0,0,0,0,0,0,0,0,6,5,6,0,0,9,0,0,0,5,3
"2019","250053",ALCANTIL,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"2019","250057",ALGODAO DE JANDAIRA,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
"2019","250060",ALHANDRA,0,0,0,4,0,1,5,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5,0,0,0,5,0,2,3,0,5,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,1,0
"2019","250070",SAO JOAO DO RIO DO PEIXE,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2019","250090",ARARA,1,0,0,6,0,1,8,0,0,0,0,0,0,0,8,0,0,0,0,0,1,3,4,0,0,0,8,0,4,4,0,8,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,1,1,4,0,2,4,1,0,0,3,0
"2019","250100",ARARUNA,1,0,0,5,0,0,6,0,0,0,0,0,0,2,3,0,1,0,0,0,1,1,3,1,0,0,6,0,1,5,0,6,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,1,1,2,0,0,2,1
"2019","250110",AREIA,2,3,0,20,0,5,30,0,0,0,0,0,0,4,24,2,0,0,0,0,1,7,19,3,0,0,30,0,10,20,0,30,0,0,0,0,7,6,11,5,1,0,0,0,0,0,0,0,0,3,13,14,0,0,5,6,0,0,16,3
"2019","250120",AREIAL,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2019","250130",AROEIRAS,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,6,0,4,2,0,6,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,1,0,0,2,2
"2019","250150",BANANEIRAS,2,0,0,4,0,2,8,0,0,0,0,0,0,0,8,0,0,0,0,0,1,2,5,0,0,0,8,0,4,4,0,8,0,0,0,0,0,1,2,4,0,1,0,0,0,0,0,0,0,0,3,5,0,0,0,2,0,0,4,2
"2019","250157",BARRA DE SANTANA,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"2019","250180",BAYEUX,28,8,4,623,0,0,660,0,0,3,0,0,0,50,280,5,328,1,0,1,20,137,453,51,0,0,663,0,322,341,0,344,313,6,0,9,133,202,138,108,56,14,2,1,0,0,0,0,6,333,239,63,15,7,389,163,2,8,99,2
"2019","250190",BELEM,11,0,0,91,0,2,104,0,0,0,0,0,0,5,97,2,0,0,0,0,4,12,77,11,0,0,103,1,52,52,0,33,71,0,0,2,20,23,30,17,7,5,0,0,0,0,0,0,1,16,37,45,4,1,64,27,0,1,11,1
"2019","250215",BOA VISTA,0,0,0,3,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,3,0,2,1,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0
"2019","250240",BONITO DE SANTA FE,4,0,0,13,0,1,18,0,0,0,0,0,0,4,13,1,0,0,0,0,1,6,9,2,0,0,18,0,7,11,0,18,0,0,0,0,2,5,4,5,1,1,0,0,0,0,0,0,2,3,8,5,0,0,13,3,0,0,1,1
"2019","250250",BOQUEIRAO,1,0,0,4,0,1,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,3,1,0,0,6,0,3,3,0,6,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,3,2,1,0,0,2,3,0,0,1,0
"2019","250280",BREJO DO CRUZ,3,0,0,2,0,0,5,0,0,0,0,0,0,1,3,0,1,0,0,1,0,1,2,1,0,0,4,1,4,1,0,5,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,3,0,0,0,2,0
"2019","250300",CAAPORA,2,1,0,4,0,2,8,0,0,1,0,0,0,1,5,2,1,0,0,0,0,4,5,0,0,0,8,1,3,6,0,8,1,0,0,0,1,3,2,1,1,1,0,0,0,0,0,0,1,1,5,2,0,0,7,0,0,0,1,1
"2019","250320",CABEDELO,45,27,2,308,0,7,389,0,0,0,0,3,3,14,343,24,2,0,0,0,12,67,285,25,0,1,388,0,210,179,0,247,142,0,0,5,82,120,81,60,35,6,0,0,0,0,0,0,4,17,94,242,29,3,178,77,2,0,125,7
"2019","250330",CACHOEIRA DOS INDIOS,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"2019","250350",CACIMBA DE DENTRO,1,1,0,13,0,7,22,0,0,0,0,0,1,1,19,1,0,0,0,0,0,3,16,3,0,0,17,5,13,9,0,22,0,0,0,0,2,3,3,10,4,0,0,0,0,0,0,0,0,2,6,13,1,0,5,5,0,0,9,3
"2019","250355",CACIMBAS,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,4,0,0,4,0,4,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,2,0
"2019","250370",CAJAZEIRAS,178,2,4,1530,1,106,1788,21,3,9,0,6,18,189,1518,75,15,0,6,8,134,475,1129,69,0,6,1815,0,907,913,1,496,1319,6,0,18,317,439,444,355,194,53,1,0,0,0,0,0,4,64,508,1028,186,31,907,426,6,8,437,37
"2019","250390",CAMALAU,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"2019","250400",CAMPINA GRANDE,1236,51,5,13293,7,1,14217,372,4,0,9,72,218,1914,11721,505,154,15,72,140,1199,3153,9214,799,1,114,14477,2,7437,7149,7,5603,8990,0,0,124,2201,3465,3492,3038,1814,430,27,2,0,0,0,0,0,247,2997,8813,2533,3,9019,5074,38,234,153,75
"2019","250430",CATOLE DO ROCHA,15,1,0,1089,0,18,1109,12,0,2,0,0,3,57,995,25,43,2,2,2,39,258,774,46,0,7,1116,0,560,563,0,152,970,1,0,12,181,318,293,202,101,14,2,0,0,0,0,0,3,44,300,610,150,16,810,275,2,10,13,13
"2019","250440",CONCEICAO,3,0,0,103,0,0,104,2,0,0,0,0,1,12,81,12,0,1,0,0,6,26,71,2,0,0,106,0,58,48,0,91,15,0,0,0,20,39,16,23,6,2,0,0,0,0,0,0,1,1,23,52,5,24,52,36,3,0,11,4
"2019","250460",CONDE,2,1,0,8,0,0,9,2,0,0,0,0,2,1,6,0,2,0,0,4,2,0,5,0,0,1,10,0,5,6,0,11,0,0,0,0,2,1,0,6,2,0,0,0,0,0,0,0,0,1,7,3,0,0,3,3,0,0,5,0
"2019","250470",CONGO,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
"2019","250480",COREMAS,24,22,0,57,0,0,100,3,0,0,0,2,0,3,89,9,0,0,2,0,4,20,69,8,0,0,103,0,53,50,0,39,64,0,0,1,23,30,31,9,9,0,0,0,0,0,0,0,1,12,56,29,4,1,69,31,0,3,0,0
"2019","250510",CUITE,3,0,0,11,0,2,14,2,0,0,0,0,0,5,10,1,0,0,0,0,4,3,8,1,0,0,16,0,8,8,0,16,0,0,0,0,2,4,3,7,0,0,0,0,0,0,0,0,0,0,8,7,1,0,5,1,0,0,9,1
"2019","250535",DAMIAO,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2019","250540",DESTERRO,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2019","250560",DIAMANTE,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"2019","250570",DONA INES,0,0,0,5,0,1,6,0,0,0,0,1,0,1,3,0,1,0,0,0,1,0,4,1,0,0,6,0,2,4,0,6,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,4,1,1,0,2,0,0,0,2,2
"2019","250600",ESPERANCA,5,3,2,50,0,11,71,0,0,0,0,0,2,7,54,4,4,0,0,1,7,14,43,6,0,1,70,0,28,43,0,51,20,0,0,1,12,15,12,14,14,3,0,0,0,0,0,0,0,6,28,35,2,0,29,14,0,1,26,1
"2019","250610",FAGUNDES,0,0,0,4,0,0,4,0,0,0,0,0,1,0,3,0,0,0,0,0,1,1,2,0,0,0,4,0,1,3,0,4,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,2,1,0,0,3,1,0,0,0,0
